GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000182013	19	46919748	47024820	620	36	328835	-0.82417	0.79508	PNMAL1
ENSG00000230510	19	46934053	47154457	993	82	327191	0.99301	0.16035	PPP5D1
ENSG00000204851	19	46940163	47049755	605	42	328021	-0.78068	0.7825	PNMAL2
ENSG00000204850	19	46947765	47049755	562	39	327869	-0.81699	0.79303	AC011484.1
ENSG00000268423	19	47000313	47154118	587	69	326679	1.5916	0.055732	AC011551.3
ENSG00000160014	19	47054331	47164050	345	45	324258	2.2107	0.013529	CALM3
ENSG00000160013	19	47073725	47178375	303	40	323481	2.7288	0.0031786	PTGIR
ENSG00000167414	19	47087333	47187942	284	40	322994	2.9179	0.001762	GNG8
ENSG00000197380	19	47100869	47214395	323	44	322778	3.3446	0.00041203	DACT3
ENSG00000105287	19	47127532	47270384	374	42	324704	3.5028	0.00023022	PRKD2
ENSG00000090372	19	47172764	47300251	350	26	326718	3.2148	0.00065262	STRN4
ENSG00000181027	19	47199303	47330245	379	30	324068	2.8483	0.0021978	FKRP
ENSG00000105281	19	47228140	47341851	318	33	320878	2.4227	0.0077022	SLC1A5
ENSG00000042753	19	47291393	47404249	266	45	307844	-0.55228	0.70962	AP2S1
ENSG00000160007	19	47371933	47558334	346	35	298135	1.308	0.095441	ARHGAP35
ENSG00000130751	19	47473077	47599033	250	40	295374	3.21	0.00066362	NPAS1
ENSG00000130748	19	47499165	47601888	213	34	294391	3.5039	0.00022922	TMEM160
ENSG00000130749	19	47517444	47667009	226	30	296583	3.4134	0.00032077	ZC3H4
ENSG00000142230	19	47566531	47763886	233	32	312604	2.6002	0.0046588	SAE1
ENSG00000105327	19	47674081	47786023	205	26	315511	2.0158	0.021913	BBC3
ENSG00000105321	19	47709237	47825210	297	27	314706	1.3939	0.081673	CCDC9
ENSG00000257704	19	47728142	47828979	286	25	314561	1.3698	0.085371	PRR24
ENSG00000197405	19	47743280	47875323	438	34	312939	0.71599	0.237	C5AR1
ENSG00000134830	19	47785404	47896606	418	26	315010	-0.75641	0.7753	C5AR2
ENSG00000134815	19	47802538	47935961	489	37	315499	-1.0254	0.84741	DHX34
ENSG00000105419	19	47856381	47972780	383	36	323683	-0.96088	0.83169	MEIS3
ENSG00000118160	19	47881274	48025425	409	49	323119	-1.094	0.86303	SLC8A2
ENSG00000118162	19	47928401	48037525	243	35	322902	-0.76134	0.77677	KPTN
ENSG00000105402	19	47940894	48068497	255	26	321618	-0.6152	0.73079	NAPA
ENSG00000118156	19	47973942	48109113	307	25	322344	-0.44802	0.67293	ZNF541
ENSG00000063169	19	48061453	48256533	682	61	325738	-0.042133	0.5168	GLTSCR1
ENSG00000024422	19	48166600	48296391	501	43	325338	-0.48581	0.68645	EHD2
ENSG00000105373	19	48198779	48310315	470	39	324395	-0.82522	0.79538	GLTSCR2
ENSG00000178980	19	48231829	48337943	526	44	326834	0.015039	0.494	SEPW1
ENSG00000178928	19	48254500	48372308	653	53	329162	-0.16357	0.56496	TPRX1
ENSG00000105392	19	48272703	48396587	630	51	329593	-0.32657	0.628	CRX
ENSG00000259009	19	48287701	48414769	625	44	329329	-0.29296	0.61522	TPRX2P
ENSG00000105398	19	48323723	48439654	469	32	330464	-0.43446	0.66802	SULT2A1
ENSG00000188334	19	48421303	48545427	489	54	323595	-0.1696	0.56734	BSPH1
ENSG00000169393	19	48447908	48578410	645	67	324311	-0.84917	0.80211	ELSPBP1
ENSG00000105507	19	48483210	48597310	641	64	326222	-0.67219	0.74927	CABP5
ENSG00000105499	19	48501100	48664074	887	69	326814	-0.070759	0.52821	PLA2G4C
ENSG00000105486	19	48568702	48723860	764	46	325632	1.0041	0.15765	LIG1
ENSG00000185453	19	48623949	48750877	567	36	325032	1.5175	0.064566	C19orf68
ENSG00000178150	19	48625575	48840865	1011	56	327040	1.1288	0.12948	ZNF114
ENSG00000105483	19	48634027	48809203	866	57	326611	1.1307	0.12909	CARD8
ENSG00000105479	19	48749714	48875151	573	33	328826	0.14402	0.44274	CCDC114
ENSG00000142227	19	48774766	48883810	423	31	326242	0.0065777	0.49738	EMP3
ENSG00000161558	19	48785613	48917494	438	37	325759	-0.16563	0.56578	TMEM143
ENSG00000105467	19	48817652	48929633	347	39	325501	-0.13218	0.55258	SYNGR4
ENSG00000105438	19	48835827	48944810	323	41	324968	-0.38428	0.64961	KDELR1
ENSG00000105464	19	48848132	48998188	420	52	318278	0.39908	0.34492	GRIN2D
ENSG00000105447	19	48899030	49010279	293	32	312913	0.97941	0.16369	GRWD1
ENSG00000182324	19	48908766	49019367	276	29	310887	1.0847	0.13903	KCNJ14
ENSG00000268465	19	48919094	49025688	262	25	308484	1.0655	0.14333	CTC-273B12.7
ENSG00000105443	19	48922289	49035571	276	27	306518	1.095	0.13676	CYTH2
ENSG00000142235	19	48938528	49066446	348	36	303578	1.3488	0.088695	LMTK3
ENSG00000088002	19	49005332	49152682	532	58	314137	0.34206	0.36615	SULT2B1
ENSG00000105523	19	49054067	49168111	445	51	319736	-0.18046	0.57161	FAM83E
ENSG00000177202	19	49060000	49160970	416	46	320641	-0.34295	0.63418	SPACA4
ENSG00000063177	19	49068585	49172793	400	45	320613	-0.52961	0.70181	RPL18
ENSG00000063176	19	49072548	49183974	372	46	319469	-1.0051	0.84256	SPHK2
ENSG00000105516	19	49083287	49190695	324	41	317279	-0.98794	0.83841	DBP
ENSG00000063180	19	49091199	49199569	280	34	314642	-1.308	0.90457	CA11
ENSG00000142233	19	49114664	49226338	280	27	317356	-0.46755	0.67995	NTN5
ENSG00000176920	19	49149228	49259207	311	21	319016	-0.2629	0.60369	FUT2
ENSG00000176909	19	49165999	49272978	337	27	312170	-0.65736	0.74453	MAMSTR
ENSG00000105538	19	49173844	49293978	394	36	311135	-0.75306	0.77429	RASIP1
ENSG00000182264	19	49194109	49300166	376	41	310710	-0.82225	0.79453	IZUMO1
ENSG00000174951	19	49201268	49308647	397	43	311233	-0.80656	0.79004	FUT1
ENSG00000105550	19	49208816	49311587	364	43	310531	-0.95306	0.82972	FGF21
ENSG00000105552	19	49248319	49364286	405	51	309606	-0.69806	0.75743	BCAT2
ENSG00000087076	19	49266274	49389935	451	46	313661	-0.26834	0.60578	HSD17B14
ENSG00000105559	19	49290354	49421889	518	37	317584	1.0468	0.1476	PLEKHA4
ENSG00000087074	19	49325649	49429314	416	28	316905	1.1303	0.12918	PPP1R15A
ENSG00000104804	19	49334222	49451990	486	38	314308	0.97783	0.16408	TULP2
ENSG00000104805	19	49353307	49476629	494	49	315099	0.7066	0.23991	NUCB1
ENSG00000104808	19	49386939	49498226	393	50	312408	1.0606	0.14444	DHDH
ENSG00000087088	19	49408072	49515055	329	45	309499	-0.3114	0.62225	BAX
ENSG00000087086	19	49418558	49520135	311	38	309724	-1.5157	0.93521	FTL
ENSG00000104812	19	49421382	49546567	421	46	303257	-1.7266	0.95788	GYS1
ENSG00000183207	19	49446705	49569252	399	36	304675	-1.6289	0.94833	RUVBL2
ENSG00000104826	19	49469237	49570338	322	28	302490	-1.6347	0.94894	LHB
ENSG00000104827	19	49476126	49577590	347	32	304437	-1.4109	0.92087	CGB
ENSG00000267335	19	49476210	49590152	388	37	306711	-0.94382	0.82737	CTB-60B18.6
ENSG00000104818	19	49485169	49586495	355	33	306100	-0.90891	0.8183	CGB2
ENSG00000267631	19	49488831	49602006	386	38	307502	-0.84912	0.80209	CGB1
ENSG00000189052	19	49497141	49598568	365	36	306594	-0.88665	0.81237	CGB5
ENSG00000213030	19	49500895	49602400	371	38	306844	-0.8075	0.79031	CGB8
ENSG00000196337	19	49507531	49612117	377	40	307064	-0.75326	0.77435	CGB7
ENSG00000225950	19	49509050	49618333	388	44	307910	-0.78567	0.78397	NTF4
ENSG00000104848	19	49520675	49626198	364	43	307705	-0.41484	0.66087	KCNA7
ENSG00000104852	19	49538676	49661862	398	49	316825	0.49318	0.31094	SNRNP70
ENSG00000104863	19	49567581	49671717	333	40	322906	0.7478	0.22729	LIN7B
ENSG00000221916	19	49571655	49672397	325	39	322643	0.71752	0.23653	C19orf73
ENSG00000177380	19	49572646	49704283	439	46	321359	0.20871	0.41734	PPFIA3
ENSG00000130528	19	49604455	49708681	356	37	320049	0.38627	0.34965	HRC
ENSG00000130529	19	49610998	49765093	557	54	322628	-0.16568	0.5658	TRPM4
ENSG00000063127	19	49742895	49878482	378	23	327026	-0.091457	0.53644	SLC6A16
ENSG00000104894	19	49788428	49896592	278	14	326302	0.32831	0.37134	CD37
ENSG00000074219	19	49793852	49915714	331	13	325837	0.27703	0.39088	TEAD2
ENSG00000104901	19	49815040	49928373	319	12	325516	0.29239	0.38499	DKKL1
ENSG00000161609	19	49841475	49971251	394	28	322163	-0.18329	0.57272	CCDC155
ENSG00000142538	19	49875671	49976698	320	27	320225	-0.42648	0.66512	PTH2
ENSG00000261949	19	49877006	49982075	336	30	320363	-0.49311	0.68903	GFY
ENSG00000104888	19	49882658	49995617	345	33	321394	-0.69242	0.75566	SLC17A7
ENSG00000104872	19	49899555	50006754	284	29	319737	-1.1018	0.86472	PIH1D1
ENSG00000161618	19	49906426	50024305	293	30	318930	-1.0591	0.85522	ALDH16A1
ENSG00000269469	19	49916009	50039488	314	30	318819	-0.84844	0.8019	CTD-3148I10.9
ENSG00000090554	19	49927464	50039488	294	25	319664	-0.79061	0.78541	FLT3LG
ENSG00000142541	19	49940811	50045565	315	22	321174	-0.77623	0.78119	RPL13A
ENSG00000142534	19	49949622	50052946	329	18	319816	-0.63515	0.73733	RPS11
ENSG00000268000	19	49953781	50054614	323	19	319997	-0.66217	0.74607	hsa-mir-150
ENSG00000104870	19	49960073	50079590	347	19	319023	-0.18546	0.57356	FCGRT
ENSG00000142552	19	49980875	50100219	340	17	320131	0.52297	0.3005	RCN3
ENSG00000142546	19	50008968	50143519	407	23	318277	1.0114	0.15591	NOSIP
ENSG00000126460	19	50033903	50144272	347	20	317860	1.0099	0.15627	PRRG2
ENSG00000126464	19	50044900	50179696	347	26	314917	1.2803	0.10023	PRR12
ENSG00000126458	19	50088549	50193458	245	26	312123	1.3923	0.081923	RRAS
ENSG00000126461	19	50095382	50211899	280	29	313967	1.9462	0.025817	SCAF1
ENSG00000126456	19	50112826	50219132	250	34	312861	1.8514	0.032056	IRF3
ENSG00000126453	19	50118823	50227173	262	30	312321	1.7391	0.041006	BCL2L12
ENSG00000126457	19	50129043	50242286	253	36	310383	1.875	0.030395	PRMT1
ENSG00000224420	19	50141921	50243832	206	39	308271	1.7172	0.042974	ADM5
ENSG00000169169	19	50144155	50266988	259	45	306628	1.5098	0.065544	CPT1C
ENSG00000126467	19	50193010	50316587	331	55	315280	0.70277	0.2411	TSKS
ENSG00000196961	19	50220225	50360370	354	51	316385	-0.71738	0.76343	AP2A1
ENSG00000010361	19	50260126	50370633	301	36	319377	-0.73069	0.76752	FUZ
ENSG00000104973	19	50271539	50392073	316	33	319109	-0.96385	0.83244	MED25
ENSG00000104960	19	50303992	50414001	297	32	314328	-0.59505	0.7241	PTOV1
ENSG00000039650	19	50314461	50421166	289	34	315177	-0.68087	0.75202	PNKP
ENSG00000204673	19	50322295	50431716	288	36	315315	-0.84295	0.80037	AKT1S1
ENSG00000104946	19	50330682	50442005	312	42	316922	-1.1579	0.87655	TBC1D17
ENSG00000104951	19	50342911	50482796	462	52	320140	-1.4998	0.93317	IL4I1
ENSG00000213024	19	50360082	50483020	423	49	319872	-1.701	0.95553	NUP62
ENSG00000269179	19	50362758	50511648	498	55	321179	-1.6298	0.94843	CTC-326K19.6
ENSG00000169136	19	50381959	50487192	383	47	321808	-1.5977	0.94495	ATF5
ENSG00000161640	19	50402242	50514429	402	45	323470	-1.3195	0.90649	SIGLEC11
ENSG00000105053	19	50429724	50579203	474	31	323398	-0.9272	0.82309	VRK3
ENSG00000142528	19	50478971	50606671	310	22	318651	-0.39902	0.65506	ZNF473
ENSG00000161652	19	50605805	50716452	247	25	297871	0.11895	0.45266	IZUMO2
ENSG00000105357	19	50641443	50863802	870	80	315171	-1.0909	0.86234	MYH14
ENSG00000131398	19	50765194	50886772	374	49	321697	-2.1582	0.98454	KCNC3
ENSG00000131408	19	50782910	50936239	427	49	320872	-2.0966	0.98198	NR1H2
ENSG00000131400	19	50811734	50919087	261	27	319054	-1.729	0.9581	NAPSA
ENSG00000062822	19	50837461	50971273	356	42	320399	0.024426	0.49026	POLD1
ENSG00000142539	19	50869056	50981666	320	44	318615	0.16111	0.436	CTD-2545M3.6
ENSG00000269404	19	50872195	50984570	327	44	318390	0.11367	0.45475	SPIB
ENSG00000086967	19	50886160	51019578	424	47	318835	0.31759	0.3754	MYBPC2
ENSG00000142530	19	50920042	51030010	377	42	318791	0.74277	0.22881	FAM71E1
ENSG00000161671	19	50929657	51036608	359	33	319319	0.74314	0.2287	EMC10
ENSG00000161677	19	50959255	51064610	332	40	320537	0.38238	0.35109	JOSD2
ENSG00000204653	19	50964857	51067947	324	39	320059	0.31071	0.37801	ASPDH
ENSG00000131409	19	50970149	51121302	480	69	317287	0.13969	0.44445	LRRC4B
ENSG00000213023	19	51074564	51221651	399	66	306694	-0.34297	0.63419	SYT3
ENSG00000235034	19	51102702	51212567	283	53	298922	-1.019	0.84589	C19orf81
ENSG00000161681	19	51115084	51272707	442	88	298020	0.012273	0.4951	SHANK1
ENSG00000105472	19	51176586	51278974	300	58	291713	0.34892	0.36358	CLEC11A
ENSG00000142511	19	51223721	51324989	409	65	308427	-0.477	0.68332	GPR32
ENSG00000142513	19	51243672	51348481	447	59	311068	-1.4734	0.92968	ACPT
ENSG00000167747	19	51250961	51358186	487	66	313863	-1.8163	0.96534	C19orf48
ENSG00000167748	19	51272404	51377043	533	58	324432	-1.926	0.97295	KLK1
ENSG00000174562	19	51278545	51390469	559	62	325877	-1.9586	0.97492	KLK15
ENSG00000142515	19	51308171	51414020	518	60	326459	-1.3188	0.90639	KLK3
ENSG00000167751	19	51314824	51433823	613	76	326483	-1.3155	0.90583	KLK2
ENSG00000267880	19	51327552	51428040	518	67	326417	-1.0895	0.86204	AC037199.1
ENSG00000167749	19	51359608	51463994	566	66	323981	-0.20952	0.58298	KLK4
ENSG00000167754	19	51396559	51506349	548	66	319179	-0.38588	0.65021	KLK5
ENSG00000167755	19	51411887	51522929	559	66	318399	-0.90342	0.81685	KLK6
ENSG00000169035	19	51429729	51537355	502	68	314810	-0.81297	0.79188	KLK7
ENSG00000129455	19	51449263	51555967	474	61	312494	-0.27116	0.60687	KLK8
ENSG00000269741	19	51449274	51562837	493	65	312963	-0.3599	0.64054	KLK9
ENSG00000213022	19	51453806	51562890	469	63	313740	-0.31046	0.6219	KLK9
ENSG00000129451	19	51465995	51573431	472	69	315427	0.19872	0.42124	KLK10
ENSG00000167757	19	51475472	51581295	468	73	317517	0.24885	0.40174	KLK11
ENSG00000186474	19	51482348	51588486	481	76	319109	0.27671	0.391	KLK12
ENSG00000167759	19	51509463	51618371	456	85	320852	-0.045195	0.51802	KLK13
ENSG00000129437	19	51530752	51637502	398	77	320970	0.72357	0.23467	KLK14
ENSG00000142544	19	51550863	51661627	328	68	322049	-0.57472	0.71726	CTU1
ENSG00000129450	19	51578165	51689908	292	53	319795	-0.88501	0.81192	SIGLEC9
ENSG00000168995	19	51595556	51706783	258	44	319598	-0.60395	0.72706	SIGLEC7
ENSG00000105383	19	51678320	51797115	331	39	324059	0.2372	0.40625	CD33
ENSG00000179213	19	51699603	51822584	333	37	325612	-0.026844	0.51071	SIGLECL1
ENSG00000142549	19	51765102	51883608	375	42	321061	-1.3008	0.90334	IGLON5
ENSG00000186806	19	51784790	51895378	361	42	320710	-1.572	0.94202	VSIG10L
ENSG00000105379	19	51798423	51919672	424	50	321454	-0.86334	0.80603	ETFB
ENSG00000269403	19	51803627	51921353	424	52	320811	-0.91428	0.81971	CTD-2616J11.11
ENSG00000160318	19	51820352	51922257	381	48	320025	-0.85741	0.80439	CLDND2
ENSG00000105374	19	51824860	51925969	376	47	320191	-0.73809	0.76977	NKG7
ENSG00000105370	19	51833163	51941214	395	50	320427	-0.47294	0.68187	LIM2
ENSG00000262874	19	51841543	51943828	383	48	320150	-0.3241	0.62707	C19orf84
ENSG00000142512	19	51863275	51971057	361	42	321017	-0.02139	0.50853	SIGLEC10
ENSG00000105366	19	51904101	52011710	473	50	325047	0.32337	0.37321	SIGLEC8
ENSG00000213822	19	51929838	52044206	571	42	326078	-0.4283	0.66578	CEACAM18
ENSG00000254521	19	51944611	52055043	583	43	326180	-0.56147	0.71276	SIGLEC12
ENSG00000105492	19	51972779	52085110	634	53	327135	-0.63134	0.73609	SIGLEC6
ENSG00000105497	19	52024551	52142991	555	70	326284	0.21813	0.41366	ZNF175
ENSG00000167765	19	52045036	52147630	456	69	325515	0.49455	0.31046	AC018755.1
ENSG00000105501	19	52064781	52200151	728	81	325913	-0.43597	0.66857	SIGLEC5
ENSG00000268500	19	52065344	52200142	727	81	325949	-0.43449	0.66804	SIGLEC5
ENSG00000254415	19	52095806	52200054	577	57	325600	-0.32473	0.62731	SIGLEC14
ENSG00000105509	19	52166365	52277247	580	76	324417	-0.90292	0.81672	HAS1
ENSG00000171051	19	52198425	52357363	789	81	326666	0.51088	0.30472	FPR1
ENSG00000171049	19	52205279	52323779	573	77	325776	0.17351	0.43113	FPR2
ENSG00000187474	19	52248416	52379442	678	54	328976	0.9194	0.17894	FPR3
ENSG00000161551	19	52309055	52444203	654	30	328956	0.43073	0.33333	ZNF577
ENSG00000198093	19	52342477	52458293	568	27	328740	0.33321	0.36949	ZNF649
ENSG00000176024	19	52380400	52502012	503	23	327281	0.80431	0.21061	ZNF613
ENSG00000256683	19	52417596	52540109	467	27	324771	0.94076	0.17341	ZNF350
ENSG00000197619	19	52444585	52561483	448	26	325770	0.84138	0.20007	ZNF615
ENSG00000142556	19	52466018	52583493	435	24	324734	0.50106	0.30817	ZNF614
ENSG00000256087	19	52484632	52648991	646	27	327084	-0.34565	0.6352	ZNF432
ENSG00000197608	19	52517719	52649018	506	23	326452	-0.76861	0.77894	ZNF841
ENSG00000204611	19	52566344	52693175	513	41	327574	-1.041	0.85106	ZNF616
ENSG00000196267	19	52607117	52724896	457	53	327221	-0.54839	0.70829	ZNF836
ENSG00000105568	19	52643292	52780687	578	39	328959	0.094284	0.46244	PPP2R1A
ENSG00000196214	19	52722824	52845977	607	46	329463	-0.44769	0.67281	ZNF766
ENSG00000198464	19	52750430	52879175	587	51	328011	-0.55372	0.71011	ZNF480
ENSG00000167554	19	52789498	52921031	558	52	325358	-0.75092	0.77365	ZNF610
ENSG00000221923	19	52823170	52939048	488	59	322158	-0.69275	0.75577	ZNF880
ENSG00000167555	19	52851102	52971665	527	43	322293	-0.88136	0.81094	ZNF528
ENSG00000198633	19	52882440	53005568	625	39	315926	-0.87884	0.81026	ZNF534
ENSG00000258405	19	52906829	53065407	827	35	317282	-1.8634	0.9688	ZNF578
ENSG00000198482	19	52980905	53117717	791	41	309873	-2.0451	0.97958	ZNF808
ENSG00000167562	19	53009075	53140427	750	61	315033	-1.7956	0.96372	ZNF701
ENSG00000167766	19	53047313	53243749	1008	71	313014	0.25187	0.40057	ZNF83
ENSG00000213020	19	53156066	53288326	615	60	302194	1.2032	0.11444	ZNF611
ENSG00000189190	19	53217448	53340044	654	66	289569	1.7773	0.037763	ZNF600
ENSG00000198538	19	53250662	53410853	838	72	294539	1.0948	0.1368	ZNF28
ENSG00000204604	19	53291261	53410902	635	52	300707	0.64842	0.25836	ZNF468
ENSG00000182986	19	53317043	53450946	729	67	294914	-1.5843	0.94344	ZNF320
ENSG00000180257	19	53380388	53516164	631	74	304067	-1.131	0.87098	ZNF816
ENSG00000221874	19	53381728	53516076	624	76	303753	-1.1318	0.87115	ZNF321P
ENSG00000269526	19	53467174	53569375	385	42	312541	-0.11297	0.54497	ERVV-1
ENSG00000268964	19	53497991	53604329	425	52	318915	-0.027391	0.51093	ERVV-2
ENSG00000170949	19	53519859	53656689	587	60	319244	-0.77653	0.78128	ZNF160
ENSG00000170954	19	53561132	53686330	574	56	321401	-1.0405	0.85095	ZNF415
ENSG00000197937	19	53577325	53712328	646	64	320719	-1.0141	0.84473	ZNF347
ENSG00000197497	19	53612466	53746639	559	60	319011	-1.0996	0.86425	ZNF665
ENSG00000197928	19	53681577	53808151	600	50	320185	-0.56112	0.71264	ZNF677
ENSG00000196131	19	53711545	53815090	491	54	321538	-0.48857	0.68743	VN1R2
ENSG00000228567	19	53719929	53820972	497	55	320962	-0.53406	0.70335	VN1R4
ENSG00000163098	19	53742856	53844875	563	64	317835	-0.77201	0.77995	BIRC8
ENSG00000213799	19	53787002	53908122	682	87	304016	-1.313	0.9054	ZNF845
ENSG00000203326	19	53818946	53945470	800	80	302966	-0.25022	0.59879	ZNF525
ENSG00000196417	19	53843046	53980574	926	93	300956	0.21685	0.41416	ZNF765
ENSG00000198346	19	53920989	54056950	1020	76	311622	0.69069	0.24488	ZNF813
ENSG00000130844	19	53974235	54133523	876	73	310648	-0.27774	0.6094	ZNF331
ENSG00000268864	19	54052882	54156751	392	68	296918	-1.5449	0.93882	CTB-167G5.5
ENSG00000204595	19	54085310	54190263	427	78	297986	-1.759	0.96071	DPRX
ENSG00000142405	19	54246857	54377648	493	65	296971	0.94627	0.172	NLRP12
ENSG00000179820	19	54319477	54429691	203	39	296573	0.41561	0.33885	MYADM
ENSG00000126583	19	54332444	54460906	178	36	295592	-0.26951	0.60623	PRKCG
ENSG00000105605	19	54362589	54497195	251	46	302712	-1.0418	0.85124	CACNG7
ENSG00000142408	19	54416294	54543469	412	54	305203	-1.5225	0.93606	CACNG8
ENSG00000130433	19	54445542	54565923	479	65	307653	-1.9037	0.97152	CACNG6
ENSG00000189068	19	54494079	54617207	612	69	310095	-1.6937	0.95484	VSTM1
ENSG00000248385	19	54523149	54634634	538	58	312139	-1.3912	0.91792	TARM1
ENSG00000170909	19	54547933	54656000	472	54	314753	-1.1713	0.87927	OSCAR
ENSG00000170906	19	54556036	54662564	435	54	314589	-0.97781	0.83592	NDUFA3
ENSG00000105619	19	54560320	54669055	428	53	314743	-0.87166	0.8083	TFPT
ENSG00000105618	19	54568837	54685140	444	55	314005	-0.62007	0.7324	PRPF31
ENSG00000088038	19	54591444	54709419	477	61	315576	-0.36564	0.64268	CNOT3
ENSG00000105617	19	54608899	54713620	399	52	316296	-0.2089	0.58274	LENG1
ENSG00000167608	19	54613846	54726944	448	59	313547	-0.067105	0.52675	TMC4
ENSG00000125505	19	54627107	54743733	504	53	303359	-0.11491	0.54574	MBOAT7
ENSG00000170892	19	54643789	54747585	441	53	300469	0.089921	0.46418	TSEN34
ENSG00000170889	19	54654610	54802862	685	71	296582	-0.46203	0.67797	RPS9
ENSG00000204577	19	54670147	54796602	572	59	298046	-0.36301	0.6417	LILRB3
ENSG00000244482	19	54670737	54796649	572	58	298068	-0.36948	0.64412	LILRA6
ENSG00000105609	19	54704263	54811164	540	52	292041	-0.73732	0.76954	LILRB5
ENSG00000131042	19	54727675	54835039	457	53	290857	-1.1831	0.88161	LILRB2
ENSG00000170866	19	54749854	54859952	453	58	298836	-1.4686	0.92902	LILRA3
ENSG00000187116	19	54768353	54874409	438	59	302837	-1.6166	0.94702	LILRA5
ENSG00000239961	19	54794456	54900421	416	68	295142	-1.1653	0.87805	LILRA4
ENSG00000167613	19	54815362	54932165	413	67	295565	-0.90128	0.81628	LAIR1
ENSG00000167614	19	54876393	54998080	514	49	300427	-0.90545	0.81739	TTYH1
ENSG00000167615	19	54910065	55023217	561	55	309444	-1.0058	0.84275	LENG8
ENSG00000182909	19	54922981	55024894	522	50	311368	-0.92995	0.8238	LENG9
ENSG00000167617	19	54926210	55034411	567	59	312886	-1.187	0.8824	CDC42EP5
ENSG00000167618	19	54959100	55071897	583	76	315078	-0.40511	0.6573	LAIR2
ENSG00000104970	19	54993909	55107053	621	65	317108	0.34846	0.36375	KIR3DX1
ENSG00000239998	19	55034387	55149027	684	35	321949	0.38415	0.35043	LILRA2
ENSG00000104972	19	55035346	55198979	917	42	320408	0.39592	0.34608	LILRB1
ENSG00000104974	19	55055047	55163555	659	28	322428	0.28882	0.38636	LILRA1
ENSG00000224730	19	55097173	55200343	626	39	321536	-0.099965	0.53981	AC009892.10
ENSG00000186818	19	55105340	55231810	764	54	321409	-0.15275	0.5607	LILRB4
ENSG00000167633	19	55185969	55428448	1045	74	284966	0.15612	0.43797	KIR3DL1
ENSG00000242019	19	55185984	55298003	382	44	295076	-0.41774	0.66193	KIR3DL3
ENSG00000189013	19	55186002	55375972	637	64	279251	0.42761	0.33447	KIR2DL4
ENSG00000243772	19	55199980	55345776	441	52	279340	0.23414	0.40744	KIR2DL3
ENSG00000125498	19	55231263	55345774	248	27	247103	0.35979	0.3595	KIR2DL1
ENSG00000240403	19	55311898	55428662	663	40	279284	0.46171	0.32215	KIR3DL2
ENSG00000186431	19	55335704	55451838	766	48	288993	0.19662	0.42206	FCAR
ENSG00000189430	19	55367508	55477508	676	60	301995	-0.78924	0.78501	NCR1
ENSG00000167634	19	55384877	55527680	875	87	307167	-0.60609	0.72777	NLRP7
ENSG00000022556	19	55414498	55562510	824	65	317904	-1.0033	0.84213	NLRP2
ENSG00000088053	19	55475073	55599632	703	51	321193	-0.43489	0.66818	GP6
ENSG00000160439	19	55500476	55632659	651	53	320617	-0.76754	0.77862	RDH13
ENSG00000131037	19	55533388	55649291	489	59	316804	-0.99073	0.83909	EPS8L1
ENSG00000125503	19	55552281	55678927	484	70	312046	-0.52536	0.70033	PPP1R12C
ENSG00000105048	19	55594162	55710722	407	47	313494	0.6433	0.26002	TNNT1
ENSG00000129991	19	55613137	55719141	404	46	312628	0.70236	0.24123	TNNI3
ENSG00000267110	19	55616125	55722039	402	43	312576	0.7139	0.23764	CTD-2587H24.4
ENSG00000167646	19	55620031	55728090	411	46	312143	0.67745	0.24906	DNAAF3
ENSG00000129990	19	55632567	55741809	450	56	312784	0.60712	0.27188	SYT5
ENSG00000080031	19	55642616	55770874	481	64	312916	0.49473	0.3104	PTPRH
ENSG00000180089	19	55688007	55791647	352	62	313191	0.37155	0.35511	TMEM86B
ENSG00000269808	19	55688587	55791647	344	62	312691	0.51335	0.30385	AC010327.2
ENSG00000105063	19	55691148	55820363	420	65	314549	0.39034	0.34814	PPP6R1
ENSG00000133265	19	55723599	55841749	350	42	318999	0.14234	0.44341	HSPBP1
ENSG00000160469	19	55743440	55873901	382	45	315913	-0.083234	0.53317	BRSK1
ENSG00000180061	19	55774169	55895416	384	49	314197	0.15701	0.43762	TMEM150B
ENSG00000133247	19	55801221	55909488	413	54	313141	-0.047377	0.51889	SUV420H2
ENSG00000267531	19	55801254	55906561	384	48	313267	0.093882	0.4626	AC020922.1
ENSG00000160471	19	55810674	55916182	405	53	311451	-0.40069	0.65568	COX6B2
ENSG00000267706	19	55813669	55920884	407	56	310823	-0.51759	0.69763	CTD-2105E13.6
ENSG00000180043	19	55816276	55924628	409	54	310392	-0.57417	0.71707	FAM71E2
ENSG00000095752	19	55825757	55931831	409	58	309242	-0.88897	0.81299	IL11
ENSG00000160472	19	55838204	55939612	376	57	306679	-1.3764	0.91565	TMEM190
ENSG00000233493	19	55840613	55945966	381	57	306645	-1.3781	0.91592	TMEM238
ENSG00000108107	19	55846713	55964612	397	56	305559	-1.5491	0.93932	RPL28
ENSG00000108106	19	55862652	55969145	362	52	304781	-1.6598	0.95152	UBE2S
ENSG00000187902	19	55890107	56004230	397	66	306697	-1.184	0.8818	SHISA7
ENSG00000063241	19	55914352	56023710	345	62	308892	-0.057301	0.52285	ISOC2
ENSG00000197483	19	55937699	56045854	392	59	309122	-0.38893	0.65133	ZNF628
